lap_time,lap_distance,speed_kmh,track_pos,angle,wheel_spin,gear,rpm,race_pos,fuel,throttle,brake,steer,,
42.246,1432.77,132.509,0.30484,-0.0580113,119.572,5,8877.72,1,99.6048,0.22658538818359375,0,0.010917393490672112,,
42.266,1433.51,132.527,0.31369,-0.0564365,119.587,5,8878.77,1,99.6047,0.22675323486328125,0,0.010872107930481434,,
42.286,1434.25,132.543,0.32229,-0.0548569,119.60275,5,8879.96,1,99.6045,0.22610855102539062,0,0.027321092784404755,,
42.306,1434.99,132.559,0.330865,-0.0537493,119.61574999999999,5,8880.64,1,99.6043,0.22636795043945312,0,0.027269512,,
42.326,1435.73,132.576,0.339307,-0.0531264,119.6225,5,8880.58,1,99.6042,0.2289581298828125,0,0.027148302644491196,,
42.346,1436.47,132.593,0.347595,-0.0526609,119.64525,5,8882.85,1,99.604,0.2263031005859375,0,0.0270076,,
42.366,1437.21,132.608,0.35575,-0.0522396,119.6615,5,8884.23,1,99.6039,0.22521591186523438,0,0.026864549,,
42.386,1437.95,132.622,0.363763,-0.0518267,119.678,5,8885.8,1,99.6037,0.22376251220703125,0,0.026724488,,
42.406,1438.69,132.635,0.371808,-0.0514174,119.6945,5,8887.29,1,99.6036,0.22202682495117188,0,0.026583710685372353,,
42.426,1439.43,132.648,0.379767,-0.0510035,119.70175,5,8887.49,1,99.6034,0.22332000732421875,0,0.026446273550391197,,
42.446,1440.17,132.66,0.38761,-0.0505792,119.71525,5,8888.63,1,99.6033,0.22228622436523438,0,0.026313461363315582,,
42.466,1440.91,132.673,0.395331,-0.0501435,119.72225,5,8888.83,1,99.6031,0.22365951538085938,0,0.026185931637883186,,
42.486,1441.65,132.685,0.403033,-0.0496994,119.73925,5,8890.61,1,99.603,0.2214813232421875,0,0.026060004,,
42.506,1442.39,132.697,0.410718,-0.0492528,119.7435,5,8890.31,1,99.6028,0.22347259521484375,0,0.025935228914022446,,
42.526,1443.13,132.709,0.418286,-0.0488009,119.756,5,8891.39,1,99.6027,0.2227630615234375,0,0.025813903659582138,,
42.546,1443.88,132.72,0.425739,-0.0483359,119.7635,5,8891.76,1,99.6025,0.22341537475585938,0,0.025697814,,
42.566,1444.62,132.732,0.433154,-0.0478576,119.77575,5,8892.79,1,99.6024,0.22278594970703125,0,0.025583751499652863,,
42.586,1445.36,132.744,0.440564,-0.0473633,119.77675,5,8892.04,1,99.6022,0.2258453369140625,0,0.025472156703472137,,
42.606,1446.1,132.757,0.447852,-0.0468448,119.79225,5,8893.62,1,99.6021,0.22443389892578125,0,0.025366209,,
42.626,1446.84,132.769,0.455023,-0.0463112,119.8025,5,8894.33,1,99.6019,0.22446823120117188,0,0.0252649,,
42.646,1447.59,132.78,0.46214,-0.0457724,119.82,5,8896.24,1,99.6018,0.22183990478515625,0,0.025164887309074402,,
42.666,1448.33,132.79,0.469257,-0.0452347,119.828,5,8896.63,1,99.6016,0.22204208374023438,0,0.02506486,,
42.686,1449.07,132.8,0.476239,-0.0446906,119.83725,5,8897.31,1,99.6014,0.22183609008789062,0,0.024968592450022697,,
42.706,1449.82,132.81,0.483093,-0.0441394,119.8455,5,8897.83,1,99.6013,0.221954346,0,0.024875463917851448,,
42.726,1450.56,132.819,0.489899,-0.0435838,119.85575,5,8898.81,1,99.6011,0.22113800048828125,0,0.024783875793218613,,
42.746,1451.3,132.828,0.496698,-0.0430254,119.8625,5,8899.14,1,99.601,0.22146987915039062,0,-0.08118479,,
42.766,1452.04,132.827,0.503137,-0.0401878,119.8515,5,8900.75,1,99.6008,0.22458648681640625,0,0.024862574,,
42.786,1452.79,132.834,0.509137,-0.0363019,119.87174999999999,5,8900.54,1,99.6007,0.22009658813476562,0,0.025176236405968666,,
42.806,1453.53,132.843,0.514972,-0.0346058,119.8575,5,8897.32,1,99.6005,0.22733688354492188,0,0.025238599628210068,,
42.826,1454.27,132.855,0.520612,-0.0336886,119.8735,5,8899,1,99.6004,0.22548294067382812,0,0.025209578,,
42.846,1455.02,132.867,0.526056,-0.0330366,119.87299999999999,5,8898.08,1,99.6002,0.229034424,0,0.025151985,,
42.866,1455.76,132.878,0.531323,-0.0324607,119.89175,5,8900.17,1,99.6001,0.2259979248046875,0,0.0250885,,
42.886,1456.51,132.887,0.536621,-0.0319072,119.91,5,8902.25,1,99.5999,0.222564697,0,0.025021079927682877,,
42.906,1457.25,132.895,0.541766,-0.0313544,119.9195,5,8903.09,1,99.5998,0.221710205,0,0.024957265704870224,,
42.926,1458,132.901,0.546747,-0.0307992,119.928,5,8903.88,1,99.5996,0.22061920166015625,0,0.024897176772356033,,
42.946,1458.74,132.907,0.551575,-0.0302415,119.93299999999999,5,8904.19,1,99.5995,0.22067642211914062,0,0.024841010570526123,,
42.966,1459.49,132.912,0.556427,-0.0296869,119.94300000000001,5,8905.38,1,99.5993,0.21880722045898438,0,0.024783593,,
42.986,1460.23,132.917,0.561182,-0.0291293,119.941,5,8904.7,1,99.5992,0.22087860107421875,0,0.024728123,,
43.006,1460.98,132.923,0.565784,-0.0285642,119.947,5,8905.2,1,99.599,0.22060012817382812,0,0.024676714092493057,,
43.026,1461.72,132.928,0.570233,-0.0279918,119.94975,5,8905.2,1,99.5989,0.22111892700195312,0,0.024629874154925346,,
43.066,1463.21,132.938,0.57915,-0.0268606,119.95975,5,8906.05,1,99.5985,0.22066497802734375,0,0.02453243,,
43.086,1463.96,132.943,0.583386,-0.0262845,119.961,5,8905.92,1,99.5984,0.2216644287109375,0,0.024489632,,
43.106,1464.7,132.949,0.587549,-0.0256987,119.964,5,8905.93,1,99.5982,0.22237396240234375,0,0.024449579417705536,,
43.126,1465.45,132.955,0.591718,-0.0251014,119.96675,5,8906.03,1,99.5981,0.22316741943359375,0,0.024409962818026543,,
43.146,1466.19,132.96,0.595746,-0.0244912,119.9735,5,8906.72,1,99.5979,0.2223663330078125,0,0.024374917149543762,,
43.166,1466.94,132.965,0.599615,-0.0238744,119.97925000000001,5,8907.17,1,99.5978,0.22189712524414062,0,0.024344434961676598,,
43.186,1467.69,132.969,0.603467,-0.0232603,119.99074999999999,5,8908.62,1,99.5976,0.21926116943359375,0,0.024313256,,
43.206,1468.43,132.972,0.607263,-0.0226498,119.98949999999999,5,8908.07,1,99.5975,0.22052002,0,0.024282699450850487,,
43.226,1469.18,132.976,0.610907,-0.0220368,119.99325,5,8908.54,1,99.5973,0.2204132080078125,0,0.024255734,,
43.246,1469.93,132.979,0.614392,-0.0214208,119.995,5,8908.49,1,99.5972,0.2206878662109375,0,0.024232974275946617,,
43.266,1470.67,132.982,0.61795,-0.0208097,120.0025,5,8909.5,1,99.597,0.21907806396484375,0,0.024207273,,
43.286,1471.42,132.985,0.621356,-0.0201949,119.99974999999999,5,8908.8,1,99.5969,0.22082901000976562,0,0.024185288697481155,,
43.306,1472.16,132.988,0.624603,-0.0195815,120.003,5,8909.07,1,99.5967,0.220611572,0,0.024166902527213097,,
43.326,1472.91,132.991,0.627808,-0.0189728,120.00675,5,8909.52,1,99.5966,0.22022628784179688,0,0.024148414,,
43.346,1473.66,132.993,0.630981,-0.0183631,120.0085,5,8909.5,1,99.5964,0.22022247314453125,0,0.024130890145897865,,
43.366,1474.4,132.995,0.633997,-0.0177468,120.0085,5,8909.35,1,99.5963,0.22078323364257812,0,0.024118056520819664,,
43.386,1475.15,132.999,0.636847,-0.0171187,120.0025,5,8908.22,1,99.5961,0.223876953,0,0.024110130965709686,,
43.406,1475.9,133.002,0.639783,-0.0164866,120.01474999999999,5,8909.97,1,99.596,0.22071075439453125,0,0.024100057780742645,,
43.426,1476.64,133.005,0.642554,-0.0158497,120.01425,5,8909.65,1,99.5958,0.22172164916992188,0,0.024094909,,
43.446,1477.39,133.007,0.64516,-0.0152119,120.01975,5,8910.28,1,99.5956,0.22048187255859375,0,0.024093775,,
43.466,1478.14,133.008,0.64773,-0.0145786,120.025,5,8911.03,1,99.5955,0.21904754638671875,0,0.024092741310596466,,
43.486,1478.88,133.009,0.650256,-0.0139507,120.02325,5,8910.64,1,99.5953,0.21990585327148438,0,0.024092206731438637,,
43.506,1479.63,133.01,0.652618,-0.0133215,120.02324999999999,5,8910.55,1,99.5952,0.22018814086914062,0,0.024096356704831123,,
43.526,1480.38,133.011,0.65481,-0.0126901,120.02325,5,8910.54,1,99.595,0.22046661376953125,0,0.024105096235871315,,
43.546,1481.13,133.011,0.65708,-0.0120655,120.02925,5,8911.37,1,99.5949,0.218505859,0,0.024110693484544754,,
43.566,1481.87,133.012,0.659186,-0.0114425,120.02250000000001,5,8910.31,1,99.5947,0.22099685668945312,0,0.024120685,,
43.586,1482.62,133.013,0.661133,-0.0108237,120.0255,5,8910.77,1,99.5946,0.22029495239257812,0,0.024134546518325806,,
43.606,1483.37,133.013,0.66308,-0.0102087,120.02799999999999,5,8911.03,1,99.5944,0.219482422,0,0.024147888645529747,,
43.626,1484.11,133.013,0.664935,-0.00959176,120.025,5,8910.55,1,99.5943,0.22046279907226562,0,0.024163955822587013,,
43.646,1484.86,133.014,0.666632,-0.0089671,120.018,5,8909.42,1,99.5941,0.2230377197265625,0,0.024185845628380775,,
43.666,1485.61,133.015,0.668256,-0.00833529,120.02475,5,8910.54,1,99.594,0.22111129760742188,0,0.024210551753640175,,
43.686,1486.36,133.015,0.669867,-0.0077042,120.0255,5,8910.58,1,99.5938,0.22086715698242188,0,0.024235537,,
43.706,1487.1,133.015,0.671307,-0.007074,120.02575,5,8910.52,1,99.5937,0.22078704833984375,0,0.024265877902507782,,
43.726,1487.85,133.015,0.672595,-0.00644702,120.0275,5,8910.78,1,99.5935,0.22021102905273438,0,0.024300708,,
43.746,1488.6,133.014,0.673956,-0.00583071,120.0315,5,8911.49,1,99.5934,0.21861648559570312,0,0.024331914260983467,,
43.766,1489.34,133.013,0.675134,-0.00521624,120.025,5,8910.51,1,99.5932,0.22046279907226562,0,0.024369189515709877,,
43.786,1490.09,133.012,0.676141,-0.00460231,120.02575,5,8910.76,1,99.5931,0.21993637084960938,0,0.024411717429757118,,
43.806,1490.84,133.01,0.677191,-0.00399548,120.028,5,8911.22,1,99.5929,0.21863937377929688,0,0.024452569,,
43.826,1491.59,133.009,0.678119,-0.00339293,120.02125000000001,5,8910.24,1,99.5928,0.22056198120117188,0,0.024497304,,
43.846,1492.33,133.007,0.67887,-0.00279766,120.02075,5,8910.25,1,99.5926,0.22016525268554688,0,0.024547019973397255,,
43.866,1493.08,133.005,0.679633,-0.00220984,120.02250000000001,5,8910.68,1,99.5924,0.21903228759765625,0,0.02459605,,
43.886,1493.83,133.003,0.680304,-0.00162297,120.016,5,8909.81,1,99.5923,0.2205963134765625,0,0.024648642167448997,,
43.906,1494.58,133.003,0.680804,-0.00103205,120.0095,5,8908.88,1,99.5921,0.22272109985351562,0,0.02470766,,
43.926,1495.32,133.002,0.681293,-0.000437558,120.01425,5,8909.7,1,99.592,0.22088241577148438,0,0.024768279865384102,,
43.946,1496.07,133,0.681714,0.000156283,120.01075,5,8909.28,1,99.5918,0.22146224975585938,0,0.024832224,,
43.966,1496.82,132.999,0.681958,0.000747561,120.0115,5,8909.55,1,99.5917,0.22093582153320312,0,0.024902377277612686,,
43.986,1497.57,132.996,0.682166,0.00132948,120.016,5,8910.29,1,99.5915,0.21862030029296875,0,0.024973759427666664,,
44.006,1498.31,132.993,0.68233,0.00190103,120.009,5,8909.36,1,99.5914,0.22006607055664062,0,0.025046102702617645,,
44.026,1499.06,132.99,0.682324,0.00246847,120.007,5,8909.36,1,99.5912,0.21987152099609375,0,0.02512476,,
44.046,1499.81,132.987,0.682275,0.00302827,120.00774999999999,5,8909.67,1,99.5911,0.218780518,0,0.025205440819263458,,
44.066,1500.55,132.983,0.682184,0.00357985,120.001,5,8908.82,1,99.5909,0.21986770629882812,0,0.025287102907896042,,
44.086,1501.3,132.98,0.681921,0.00412792,119.997,5,8908.52,1,99.5908,0.22032928466796875,0,0.025375599041581154,,
44.106,1502.05,132.977,0.681616,0.00466138,119.99725,5,8908.82,1,99.5906,0.21940231323242188,0,0.025465212762355804,,
44.126,1502.8,132.973,0.68128,0.00518453,119.99125,5,8908.11,1,99.5905,0.22024154663085938,0,0.025555763393640518,,
44.146,1503.54,132.97,0.680768,0.00570554,119.9875,5,8907.81,1,99.5903,0.22061920166015625,0,0.025653889402747154,,
44.166,1504.29,132.967,0.680249,0.00622165,119.98375,5,8907.38,1,99.5902,0.22099685668945312,0,0.025752948597073555,,
44.186,1505.04,132.964,0.679675,0.00674057,119.97825,5,8906.8,1,99.59,0.221954346,0,0.025856168940663338,,
44.206,1505.79,132.961,0.678912,0.0072608,119.9765,5,8906.75,1,99.5899,0.22168731689453125,0,0.025968272238969803,,
44.226,1506.53,132.958,0.67821,0.00776994,119.981,5,8907.7,1,99.5897,0.219360352,0,0.026078552,,
44.246,1507.28,132.954,0.677386,0.00826895,119.97275,5,8906.66,1,99.5895,0.22093963623046875,0,0.026193524,,
44.266,1508.03,132.95,0.676392,0.00876015,119.97175,5,8906.7,1,99.5894,0.22013473510742188,0,0.026316026225686073,,
44.286,1508.77,132.945,0.675501,0.00923508,119.971,5,8907.1,1,99.5892,0.21896743774414062,0,0.026433156803250313,,
44.306,1509.52,132.94,0.674432,0.00970244,119.962,5,8905.97,1,99.5891,0.2205047607421875,0,0.026558196172118187,,
44.326,1510.27,132.936,0.673248,0.0101618,119.95949999999999,5,8905.99,1,99.5889,0.22019577026367188,0,0.026689253747463226,,
44.346,1511.01,132.931,0.672119,0.0106075,119.95825,5,8906.05,1,99.5888,0.21919631958007812,0,0.026817355304956436,,
44.366,1511.76,132.927,0.670813,0.0110397,119.94875,5,8904.8,1,99.5886,0.22117996215820312,0,0.026952125132083893,,
44.386,1512.51,132.921,0.669513,0.0114566,119.9515,5,8905.72,1,99.5885,0.21858978271484375,0,0.027086611837148666,,
44.406,1513.25,132.916,0.668158,0.0118645,119.93925,5,8904.09,1,99.5883,0.221191406,0,0.027223477140069008,,
44.426,1514,132.912,0.666626,0.0122691,119.93675,5,8904.09,1,99.5882,0.2208709716796875,0,0.027369925752282143,,
44.446,1514.75,132.907,0.665192,0.0126701,119.92925,5,8903.28,1,99.588,0.22192764282226562,0,0.027513048,,
44.466,1515.49,132.903,0.663611,0.0130706,119.92699999999999,5,8903.18,1,99.5879,0.22153091430664062,0,0.027665745466947556,,
44.486,1516.24,132.898,0.661975,0.0134619,119.9275,5,8903.74,1,99.5877,0.21995925903320312,0,0.027821287512779236,,
44.506,1516.99,132.893,0.660345,0.0138366,119.92125,5,8903.12,1,99.5876,0.22059249877929688,0,0.02797544,,
44.526,1517.73,132.888,0.658539,0.0142002,119.916,5,8902.61,1,99.5874,0.2209014892578125,0,0.028137998655438423,,
44.546,1518.48,132.882,0.656799,0.0145464,119.918,5,8903.19,1,99.5873,0.21855545043945312,0,0.028296370059251785,,
44.566,1519.23,132.876,0.654944,0.0148801,119.90525,5,8901.74,1,99.5871,0.221038818,0,0.02845948,,
44.586,1519.97,132.87,0.653003,0.0152024,119.905,5,8902.35,1,99.587,0.21942520141601562,0,0.028627527877688408,,
44.606,1520.72,132.864,0.651099,0.0155094,119.89675,5,8901.37,1,99.5868,0.22043609619140625,0,0.02879229,,
44.626,1521.47,132.858,0.64903,0.0158023,119.89099999999999,5,8900.86,1,99.5866,0.22062301635742188,0,0.028964998200535774,,
44.646,1522.21,132.852,0.647064,0.0160725,119.88974999999999,5,8901.11,1,99.5865,0.21934127807617188,0,0.029128415510058403,,
44.666,1522.96,132.846,0.644958,0.0163327,119.8775,5,8899.68,1,99.5863,0.2216644287109375,0,0.029299445,,
44.686,1523.7,132.84,0.642859,0.016583,119.88025,5,8900.57,1,99.5862,0.2190704345703125,0,0.029470826,,
44.706,1524.45,132.835,0.640717,0.01683,119.86125,5,8897.99,1,99.586,0.22388076782226562,0,0.029645475,,
44.726,1525.2,132.83,0.63847,0.0170777,119.86375000000001,5,8898.86,1,99.5859,0.22164535522460938,0,0.029827620834112167,,
44.746,1525.94,132.824,0.636304,0.0173123,119.86075,5,8898.63,1,99.5857,0.22094345092773438,0,0.030005043372511864,,
44.766,1526.69,132.818,0.633966,0.0175353,119.854,5,8898.06,1,99.5856,0.221466064,0,0.030190931633114815,,
44.786,1527.43,132.812,0.631732,0.0177374,119.85575,5,8898.78,1,99.5854,0.2191925048828125,0,0.030368095263838768,,
44.806,1528.18,132.805,0.62937,0.0179248,119.8435,5,8897.28,1,99.5853,0.22123336791992188,0,0.030551145,,
44.826,1528.92,132.798,0.627051,0.0180954,119.84475,5,8898.07,1,99.5851,0.21884536743164062,0,0.030728720128536224,,
44.846,1529.67,132.791,0.624658,0.0182516,119.83175,5,8896.53,1,99.585,0.22113418579101562,0,0.030909167602658272,,
44.866,1530.41,132.785,0.622259,0.0183948,119.8315,5,8897.02,1,99.5848,0.21951675415039062,0,0.031087985262274742,,
44.886,1531.16,132.778,0.619849,0.0185207,119.821,5,8895.79,1,99.5847,0.22098159790039062,0,0.031264804,,
44.906,1531.91,132.771,0.617371,0.0186258,119.81625,5,8895.82,1,99.5845,0.22056198120117188,0,0.031441413,,
44.926,1532.65,132.765,0.614941,0.0187145,119.81025,5,8895.07,1,99.5844,0.22083282470703125,0,0.031612444669008255,,
44.946,1533.4,132.758,0.612415,0.0187963,119.80225,5,8894.49,1,99.5842,0.2214813232421875,0,0.031788681,,
44.966,1534.14,132.752,0.609979,0.0188698,119.79425,5,8893.57,1,99.5841,0.22240829467773438,0,0.031958561,,
44.986,1534.89,132.747,0.60741,0.0189479,119.78775,5,8892.99,1,99.5839,0.22312164306640625,0,0.032139476388692856,,
45.006,1535.63,132.741,0.604962,0.0190151,119.79075,5,8893.79,1,99.5837,0.22044754028320312,0,0.032311209,,
45.026,1536.38,132.735,0.60235,0.0190718,119.7785,5,8892.32,1,99.5836,0.22276687622070312,0,0.032491658,,
45.046,1537.12,132.727,0.599896,0.0191076,119.7835,5,8893.76,1,99.5834,0.21887207,0,0.032656725496053696,,
45.066,1537.86,132.721,0.597278,0.0191302,119.76724999999999,5,8891.66,1,99.5833,0.22249984741210938,0,0.032829452,,
45.086,1538.61,132.713,0.594818,0.0191336,119.7725,5,8893.09,1,99.5831,0.21852493286132812,0,0.032987606,,
45.106,1539.35,132.707,0.592188,0.0191267,119.75375,5,8890.55,1,99.583,0.22297286987304688,0,0.033153914,,
45.126,1540.1,132.7,0.589716,0.0191035,119.75999999999999,5,8892.04,1,99.5828,0.21894454956054688,0,0.033306167,,
45.146,1540.84,132.693,0.587091,0.019071,119.742,5,8889.74,1,99.5827,0.222869873,0,0.033466748893260956,,
45.166,1541.59,132.686,0.584619,0.019013,119.74600000000001,5,8890.92,1,99.5825,0.21958541870117188,0,0.033608928,,
45.186,1542.33,132.679,0.582025,0.0189436,119.73025,5,8888.95,1,99.5824,0.22277450561523438,0,0.033756230026483536,,
45.206,1543.08,132.672,0.579559,0.0188628,119.73375,5,8889.92,1,99.5822,0.21964645385742188,0,0.033891841769218445,,
45.226,1543.82,132.666,0.577002,0.0187793,119.714,5,8887.52,1,99.5821,0.22442627,0,0.034033309668302536,,
45.246,1544.56,132.66,0.574542,0.0186997,119.7185,5,8888.51,1,99.5819,0.221252441,0,0.034170434,,
45.266,1545.31,132.654,0.572021,0.0186197,119.7075,5,8887.48,1,99.5818,0.22316360473632812,0,0.034311716,,
45.286,1546.05,132.648,0.569574,0.0185276,119.70975,5,8888.08,1,99.5816,0.220733643,0,0.034443617,,
45.306,1546.8,132.641,0.567084,0.0184227,119.7015,5,8887.47,1,99.5815,0.22146224975585938,0,0.034575674682855606,,
45.326,1547.54,132.634,0.564642,0.0183021,119.69550000000001,5,8886.91,1,99.5813,0.2214508056640625,0,0.034698445,,
45.346,1548.28,132.627,0.562225,0.0181692,119.6935,5,8887,1,99.5812,0.22013092041015625,0,0.034815773367881775,,
45.366,1549.03,132.62,0.559784,0.0180258,119.68175,5,8885.8,1,99.581,0.22200775146484375,0,0.03493119,,
45.386,1549.77,132.613,0.55741,0.0178721,119.682,5,8886.36,1,99.5808,0.21994781494140625,0,0.035038471,,
45.406,1550.51,132.606,0.554968,0.017711,119.66725,5,8884.5,1,99.5807,0.22280502319335938,0,0.035147782415151596,,
45.426,1551.26,132.599,0.552673,0.0175309,119.67025,5,8885.43,1,99.5805,0.219848633,0,0.035239793,,
45.446,1552,132.593,0.550305,0.0173388,119.65475,5,8883.67,1,99.5804,0.22322845458984375,0,0.035332679748535156,,
45.466,1552.74,132.586,0.548053,0.0171383,119.65700000000001,5,8884.41,1,99.5802,0.22051620483398438,0,0.035414814949035645,,
45.486,1553.49,132.579,0.54577,0.0169376,119.646,5,8883.27,1,99.5801,0.2221527099609375,0,0.035498049,,
45.506,1554.23,132.574,0.543524,0.0167446,119.63550000000001,5,8882.08,1,99.5799,0.2241668701171875,0,0.035581607,,
45.526,1554.97,132.568,0.541321,0.0165564,119.63875,5,8882.93,1,99.5798,0.22141265869140625,0,0.035664234310388565,,
45.546,1555.72,132.562,0.539093,0.0163642,119.6265,5,8881.49,1,99.5796,0.22373580932617188,0,0.035747136920690536,,
45.566,1556.46,132.556,0.536993,0.0161606,119.631,5,8882.6,1,99.5795,0.2205657958984375,0,0.035816170275211334,,
45.586,1557.2,132.55,0.534839,0.0159494,119.61725,5,8881.02,1,99.5793,0.2233734130859375,0,0.035885941,,
45.606,1557.95,132.543,0.532782,0.0157264,119.62025,5,8881.78,1,99.5792,0.22042083740234375,0,0.035944525,,
45.626,1558.69,132.536,0.530701,0.0154983,119.61,5,8880.88,1,99.579,0.22180557250976562,0,0.036002491,,
45.646,1559.43,132.53,0.52865,0.0152636,119.60425000000001,5,8880.32,1,99.5789,0.22199249267578125,0,0.036055867,,
45.666,1560.17,132.524,0.526672,0.0150231,119.60125000000001,5,8880.3,1,99.5787,0.22127914428710938,0,0.036101885,,
45.686,1560.92,132.518,0.524628,0.0147749,119.59025,5,8879,1,99.5786,0.2231903076171875,0,0.036148738116025925,,
45.706,1561.66,132.512,0.522766,0.0145119,119.5915,5,8879.67,1,99.5784,0.22108078002929688,0,0.036177207,,
45.726,1562.4,132.505,0.520868,0.0142474,119.58149999999999,5,8878.63,1,99.5783,0.22239303588867188,0,0.036207177,,
45.746,1563.14,132.499,0.519012,0.0139832,119.577,5,8878.34,1,99.5781,0.22217178344726562,0,0.036233645,,
45.766,1563.89,132.494,0.517224,0.013727,119.5675,5,8877.33,1,99.5779,0.22386932373046875,0,0.036259148,,
45.786,1564.63,132.489,0.515369,0.0134851,119.56325000000001,5,8877.05,1,99.5778,0.22385406494140625,0,0.036293898,,
45.806,1565.37,132.484,0.513696,0.0132411,119.56475,5,8877.57,1,99.5776,0.22194290161132812,0,0.036315039,,
45.826,1566.11,132.478,0.511987,0.0129943,119.5575,5,8876.98,1,99.5775,0.22263717651367188,0,0.036337759,,
45.846,1566.86,132.472,0.510315,0.0127409,119.553,5,8876.59,1,99.5773,0.222412109,0,0.036354944,,
45.866,1567.6,132.466,0.508704,0.012482,119.55075,5,8876.72,1,99.5772,0.22145462036132812,0,0.036365442,,
45.886,1568.34,132.461,0.507062,0.0122199,119.53975,5,8875.38,1,99.577,0.2236480712890625,0,0.036376792937517166,,
45.906,1569.08,132.455,0.50556,0.0119532,119.542,5,8876.15,1,99.5769,0.22121429443359375,0,0.036376163363456726,,
45.926,1569.82,132.449,0.504022,0.0116868,119.53225,5,8875.18,1,99.5767,0.22272109985351562,0,0.036378812,,
45.946,1570.57,132.444,0.502509,0.0114177,119.5285,5,8874.85,1,99.5766,0.22253418,0,0.03637768,,
45.966,1571.31,132.438,0.501111,0.0111376,119.5255,5,8874.75,1,99.5764,0.22182464599609375,0,0.03636492,,
45.986,1572.05,132.433,0.499664,0.0108573,119.515,5,8873.73,1,99.5763,0.22385406494140625,0,0.036354382,,
46.006,1572.79,132.428,0.498334,0.0105783,119.51525000000001,5,8874.07,1,99.5761,0.22235488891601562,0,0.036337167,,
46.026,1573.53,132.423,0.497034,0.0103074,119.50575,5,8872.92,1,99.576,0.224060059,0,0.036320224,,
46.046,1574.28,132.419,0.495685,0.0100527,119.50025,5,8872.38,1,99.5758,0.22472763061523438,0,0.036312886,,
46.066,1575.02,132.415,0.494519,0.00980258,119.502,5,8873.08,1,99.5757,0.223022461,0,0.036295138,,
46.086,1575.76,132.41,0.493311,0.00955403,119.4975,5,8872.51,1,99.5755,0.22309494018554688,0,0.036280364,,
46.106,1576.5,132.405,0.492126,0.0093025,119.49199999999999,5,8872.05,1,99.5754,0.22348403930664062,0,0.036263123,,
46.126,1577.24,132.4,0.491046,0.00904763,119.49275,5,8872.61,1,99.5752,0.22182846069335938,0,0.036237701773643494,,
46.146,1577.98,132.395,0.489917,0.00879282,119.48225,5,8871.37,1,99.5751,0.2238616943359375,0,0.036215328,,
46.166,1578.73,132.391,0.488898,0.00853568,119.4825,5,8871.7,1,99.5749,0.22263717651367188,0,0.036184411495923996,,
46.186,1579.47,132.386,0.487897,0.0082798,119.47874999999999,5,8871.47,1,99.5747,0.22246170043945312,0,0.036153354,,
46.206,1580.21,132.381,0.486853,0.0080266,119.4695,5,8870.36,1,99.5746,0.22407913208007812,0,0.036125391721725464,,
46.226,1580.95,132.377,0.48598,0.00776553,119.47075000000001,5,8870.76,1,99.5744,0.22253799438476562,0,0.036083858,,
46.246,1581.69,132.372,0.485052,0.00750333,119.46424999999999,5,8870.25,1,99.5743,0.223266602,0,0.036045346,,
46.266,1582.43,132.368,0.484161,0.00724518,119.45875000000001,5,8869.69,1,99.5741,0.22393035888671875,0,0.036005732,,
46.286,1583.17,132.364,0.483398,0.00699192,119.45824999999999,5,8869.8,1,99.574,0.222961426,0,0.035959839820861816,,
46.306,1583.92,132.36,0.482587,0.00675589,119.44624999999999,5,8868.46,1,99.5738,0.225769043,0,0.0359242,,
46.326,1584.66,132.357,0.481836,0.0065304,119.44975,5,8869.19,1,99.5737,0.2237701416015625,0,0.035888065,,
46.346,1585.4,132.353,0.481146,0.00630802,119.44625,5,8868.94,1,99.5735,0.22378921508789062,0,0.035849764943122864,,
46.366,1586.14,132.349,0.480402,0.0060873,119.44075000000001,5,8868.27,1,99.5734,0.22446823120117188,0,0.035815101116895676,,
46.386,1586.88,132.345,0.479791,0.00586361,119.4425,5,8868.89,1,99.5732,0.2227630615234375,0,0.035770606,,
46.406,1587.62,132.341,0.479205,0.00563931,119.4385,5,8868.39,1,99.5731,0.2229461669921875,0,0.035725228,,
46.426,1588.36,132.337,0.478552,0.00541681,119.4305,5,8867.55,1,99.5729,0.22443771362304688,0,0.035684127,,
46.446,1589.1,132.333,0.478076,0.00519466,119.433,5,8868.23,1,99.5728,0.2224884033203125,0,0.035632286220788956,,
46.466,1589.84,132.329,0.477545,0.00497735,119.4245,5,8867.36,1,99.5726,0.22414779663085938,0,0.035586376,,
46.486,1590.59,132.325,0.477026,0.00475883,119.422,5,8866.98,1,99.5725,0.2238311767578125,0,0.035538714,,
46.506,1591.33,132.321,0.476636,0.00453556,119.42075,5,8867.23,1,99.5723,0.223114014,0,0.035482145845890045,,
46.526,1592.07,132.318,0.476184,0.00431722,119.41325,5,8866.51,1,99.5722,0.22472763061523438,0,0.035430692,,
46.546,1592.81,132.314,0.475787,0.00410533,119.41325,5,8866.4,1,99.572,0.22359085083007812,0,0.035378598,,
46.566,1593.55,132.311,0.475488,0.0039047,119.406,5,8865.7,1,99.5718,0.22512435913085938,0,0.035324979573488235,,
46.586,1594.29,132.309,0.475122,0.00371903,119.40275,5,8865.36,1,99.5717,0.22562026977539062,0,0.035280704498291016,,
46.606,1595.03,132.306,0.474847,0.0035376,119.40575,5,8866,1,99.5715,0.22378921508789062,0,0.035232603549957275,,
