lap_time,lap_distance,speed_kmh,track_pos,angle,wheel_spin,gear,rpm,race_pos,fuel,throttle,brake,steer
2.402,3244.74,93.44843999999999,-0.318832,-0.00658447,22.704575000000002,1,3221.72,4,93.9961,1.0,0.0,0.0
2.424,3244.9,95.97492000000001,-0.318655,-0.00654632,23.36255,1,3281.99,4,93.9958,1.0,0.0,0.0
2.446,3245.06,98.5644,-0.318476,-0.00646908,24.020075000000002,1,3383.18,4,93.9956,1.0,0.0,0.0
2.468,3245.23,101.18304,-0.318294,-0.00633985,24.7602,1,3522.56,4,93.9953,1.0,0.0,0.0
2.49,3245.41,103.8906,-0.318105,-0.0061391,25.517825000000002,1,3639.51,4,93.9951,1.0,0.0,0.0
2.512,3245.58,106.6734,-0.317909,-0.00587684,26.287225,1,3735.02,4,93.9947,1.0,0.0,0.0
2.534,3245.77,109.5192,-0.317707,-0.00555736,27.070825,1,3874.44,4,93.9944,1.0,0.0,0.0
2.556,3245.96,112.40856,-0.317499,-0.00518018,28.0348,1,4045.67,4,93.9941,1.0,0.0,0.0
2.578,3246.15,115.35155999999999,-0.317285,-0.00472528,29.1467,1,4244.74,4,93.9937,1.0,0.0,0.0
2.6,3246.35,118.44215999999999,-0.317064,-0.00417501,30.072,1,4416.86,4,93.9933,1.0,0.0,0.0
2.622,3246.55,121.54572000000002,-0.316835,-0.00348598,31.3369,1,4651.09,4,93.9929,1.0,0.0,0.0
2.644,3246.76,124.73064,-0.316597,-0.0026539,32.732075,1,4931.04,4,93.9924,1.0,0.0,0.0
2.666,3246.98,127.95048000000001,-0.316348,-0.00156576,34.54175,1,5322.42,4,93.9918,1.0,0.0,0.0
2.688,3247.2,131.27436,-0.316087,-0.00023586,36.569125,1,5766.97,4,93.9912,1.0,0.0,0.0
2.71,3247.42,134.59392,-0.315814,0.00145691,39.21035,1,6380.74,4,93.9905,1.0,0.0,0.0
2.732,3247.65,137.94444000000001,-0.315526,0.0035817,42.28645,1,7113.56,4,93.9898,1.0,0.0,0.0
2.754,3247.89,141.32844,-0.315226,0.00617903,45.728525,1,7933.71,4,93.9888,1.0,0.0,0.0
2.776,3248.14,144.85572,-0.314915,0.00933569,48.969725,1,8685.13,4,93.9878,1.0,0.0,0.0
2.798,3248.38,148.41108,-0.314597,0.0130846,51.1192,1,9170.64,4,93.9868,1.0,0.0,0.0
2.82,3248.64,151.97832,-0.314279,0.0174848,52.49375,1,9409.96,4,93.9858,1.0,0.0,0.0
2.842,3248.9,155.55888,-0.31397,0.0225784,53.42805,1,9532.25,4,93.9848,1.0,0.0,0.0
2.864,3249.17,159.12864,-0.313681,0.0283467,53.228375,1,9380.63,4,93.9838,1.0,0.0,0.0
2.886,3249.44,162.68976,-0.313426,0.0348336,54.17255,1,9516.86,4,93.9828,1.0,0.0,0.0
2.908,3249.72,166.24188,-0.313219,0.0420448,53.854075,1,9358.9,4,93.9819,1.0,0.0,0.0
2.93,3250.01,169.77852,-0.313075,0.0499994,54.868725000000005,1,9487.74,4,93.9809,1.0,0.0,0.0
2.952,3250.3,173.27700000000002,-0.313011,0.0587565,55.68815000000001,1,9591.38,4,93.9799,1.0,0.0,0.0
2.974,3250.6,176.79708000000002,-0.313046,0.0683533,55.4748,1,9437.61,4,93.979,1.0,0.0,0.0
2.996,3250.9,180.25452,-0.3132,0.0787679,56.31975,1,9540.96,4,93.978,1.0,0.0,0.0
3.018,3251.21,183.7494,-0.313493,0.0900823,55.7967,1,9328.81,4,93.9771,1.0,0.0,0.0
3.04,3251.53,187.17624,-0.31395,0.102193,56.7429,1,9445.11,4,93.9761,1.0,0.0,0.0
3.062,3251.85,190.63908,-0.314595,0.115161,57.2832,1,9464.0,4,93.9751,1.0,0.0,0.0
3.084,3252.18,193.49928,-0.315472,0.128472,46.415075,2,5849.09,4,93.975,1.0,0.0,0.0
3.106,3252.51,193.47696000000002,-0.316781,0.137661,45.358000000000004,2,5824.4,4,93.975,1.0,0.0,0.0
3.128,3252.83,193.2894,-0.318612,0.141904,45.3193,2,5800.13,4,93.975,1.0,0.0,0.0
3.15,3253.16,193.14432000000002,-0.320918,0.142593,45.286375,2,5776.26,4,93.975,1.0,0.0,0.0
3.172,3253.48,193.00788,-0.32355,0.142006,45.256275,2,5752.78,4,93.975,1.0,0.0,0.0
3.194,3253.81,192.87144,-0.32635,0.141571,45.224625,2,5729.68,4,93.975,1.0,0.0,0.0
3.216,3254.13,192.735,-0.329223,0.14142,45.1614,2,3870.88,4,93.975,1.0,0.0,0.0
3.238,3254.46,194.23152000000002,-0.332132,0.141519,46.699925,2,4115.45,4,93.9746,1.0,0.0,0.0
3.26,3254.79,196.04700000000003,-0.335074,0.141782,47.145399999999995,2,4152.72,4,93.9743,1.0,0.0,0.0
3.282,3255.12,197.88804,-0.338044,0.142046,47.52455,2,4188.52,4,93.9739,1.0,0.0,0.0
3.304,3255.45,199.73160000000001,-0.341046,0.142206,47.9388,2,4225.87,4,93.9734,1.0,0.0,0.0
3.326,3255.79,201.6036,-0.34408,0.142279,48.3012,2,4245.53,4,93.973,1.0,0.0,0.0
3.348,3256.13,203.45652,-0.347146,0.142307,48.782775,2,4279.57,4,93.9726,1.0,0.0,0.0
3.37,3256.48,205.3458,-0.350243,0.142289,49.142224999999996,2,4305.83,4,93.9722,1.0,0.0,0.0
3.392,3256.82,207.22464,-0.353371,0.142253,49.582,2,4346.44,4,93.9718,1.0,0.0,0.0
3.414,3257.17,209.09988,-0.356529,0.142224,50.1033,2,4387.9,4,93.9713,1.0,0.0,0.0
3.436,3257.53,211.00032,-0.359718,0.142208,50.524175,2,4438.29,4,93.9709,1.0,0.0,0.0
3.458,3257.88,212.88276,-0.362938,0.142205,51.072625,2,4501.44,4,93.9705,1.0,0.0,0.0
3.48,3258.24,214.82244,-0.366187,0.142212,51.511475000000004,2,4519.4,4,93.9701,0.5984673500061035,0.0,0.0
3.502,3258.61,215.9622,-0.369464,0.142165,51.16165,2,4435.76,4,93.9698,0.5167779922485352,0.0,0.0
3.524,3258.97,216.77148,-0.372761,0.142058,51.274325000000005,2,4448.25,4,93.9697,0.1118001937866211,0.0,0.0
3.546,3259.34,216.7542,-0.376066,0.141945,50.832375,2,4366.89,4,93.9697,0.03244733810424805,0.0,0.0
3.568,3259.7,216.46692000000002,-0.37937,0.141835,50.672275,2,4344.32,4,93.9697,0.0,0.0,0.11993408203125
3.59,3260.06,216.04896,-0.382577,0.140072,50.557275000000004,2,4331.82,4,93.9696,0.0,0.0,0.14403247833251953
3.612,3260.43,215.6346,-0.38557,0.135463,50.459025,2,4321.82,4,93.9695,0.0,0.0,0.25577402114868164
3.634,3260.79,215.16371999999998,-0.388315,0.128456,50.349825,2,4313.38,4,93.9694,0.0,0.0,0.2830982208251953
3.656,3261.15,214.70364,-0.390755,0.119045,50.250725,2,4302.09,4,93.9693,0.0,0.0,0.3073282241821289
3.678,3261.52,214.26372,-0.392885,0.108004,50.1627,2,4293.97,4,93.9692,0.017180061340332033,0.0,0.43617868423461914
3.7,3261.88,213.804,-0.394676,0.09537,50.021875,2,4284.75,4,93.9692,0.02056369781494141,0.0,0.46155595779418945
3.722,3262.24,213.34356,-0.396096,0.0810611,49.9255,2,4275.23,4,93.9692,0.03583011627197266,0.0,0.5760540962219238
3.744,3262.6,212.88528,-0.397127,0.0653459,49.782075,2,4269.7,4,93.9692,0.039669704437255864,0.0,0.6048510074615479
3.766,3262.96,212.42123999999998,-0.397749,0.0482594,49.665625000000006,2,4260.0,4,93.9692,0.05504961013793946,0.0,0.37415242195129395
3.788,3263.32,212.10444,-0.397968,0.0303618,49.743925,2,4257.66,4,93.9692,0.05829687118530274,0.0,0.3254435062408447
3.81,3263.68,211.9392,-0.39784,0.0129339,49.69825,2,4254.51,4,93.9692,0.061858081817626955,0.0,0.27202534675598145
3.832,3264.04,211.81536,-0.397397,-0.00336391,49.664699999999996,2,4252.66,4,93.9692,0.07744121551513672,0.0,0.03827834129333496
3.854,3264.4,211.79268,-0.39675,-0.0165737,49.640525,2,4259.52,4,93.9692,0.08118171691894531,0.0,0.0
3.876,3264.76,211.7286,-0.396125,-0.0233963,49.612325,2,4257.47,4,93.9692,0.09743766784667969,0.0,0.0
3.898,3265.12,211.6836,-0.395502,-0.0260366,49.626225,2,4261.46,4,93.9692,0.10088558197021484,0.0,0.0
