angle,curLapTime,damage,fuel,gear,lastLapTime,rpm,speedX,speedY,trackPos,wheel_FL,wheel_FR,wheel_RL,wheel_RR
0.0049383,0.28,0,99.9977,1,0.0,5235.99,9.03021,0.00112148,0.332749,8.18651,7.80744,9.75243,9.75243
0.00492543,0.3,0,99.9975,1,0.0,5235.99,9.91995,0.00195621,0.332698,8.76882,8.91184,10.7514,10.7514
0.00491446,0.32,0,99.9972,1,0.0,5235.99,10.8107,0.00200489,0.332642,9.55743,9.93349,11.6943,11.6943
0.00490588,0.34,0,99.997,1,0.0,5235.99,11.7054,0.00155733,0.332581,10.4674,10.8584,12.6021,12.6021
0.00490015,0.36,0,99.9968,1,0.0,5235.99,12.6043,0.00110919,0.332515,11.4054,11.6803,13.4962,13.4962
0.00489491,0.38,0,99.9965,1,0.0,5235.99,13.5068,0.000840068,0.332444,12.2967,12.4466,14.3818,14.3818
0.00488919,0.4,0,99.9963,1,0.0,5235.99,14.41,0.000727928,0.332369,13.1498,13.2137,15.267,15.267
0.00488251,0.42,0,99.9961,1,0.0,5235.99,15.3119,0.000688851,0.332289,13.9866,14.0051,16.1597,16.1597
0.00487488,0.44,0,99.9959,1,0.0,5235.99,16.212,0.000687486,0.332204,14.8147,14.8171,17.0653,17.0653
0.00486677,0.46,0,99.9956,1,0.0,5235.99,17.1106,0.000702685,0.332114,15.6375,15.6372,17.9843,17.9843
0.00485819,0.48,0,99.9954,1,0.0,5235.99,18.0081,0.000715748,0.332019,16.4582,16.458,18.9149,18.9149
0.00484818,0.502,0,99.9951,1,0.0,5235.99,18.9947,0.00071839,0.33191,17.3603,17.3602,19.9434,19.9434
0.00483864,0.522,0,99.9949,1,0.0,5235.99,19.8915,0.000712598,0.331806,18.1803,18.1803,20.8756,20.8756
0.00482863,0.542,0,99.9947,1,0.0,5235.99,20.7887,0.000701275,0.331697,19.0005,19.0005,21.8016,21.8016
0.00481814,0.562,0,99.9945,1,0.0,5235.99,21.6864,0.000686095,0.331584,19.8211,19.821,22.7185,22.7185
0.00480717,0.582,0,99.9942,1,0.0,5235.99,22.5846,0.000668352,0.331466,20.6422,20.6421,23.6253,23.6253
0.00479573,0.602,0,99.994,1,0.0,5235.99,23.4833,0.000648136,0.331344,21.4636,21.4635,24.5231,24.5231
0.00478428,0.622,0,99.9938,1,0.0,5235.99,24.3822,0.000625802,0.331217,22.2853,22.2852,25.4141,25.4141
0.00477188,0.642,0,99.9935,1,0.0,5235.99,25.2812,0.000600191,0.331086,23.1071,23.1069,26.301,26.301
0.00475901,0.662,0,99.9933,1,0.0,5235.99,26.1801,0.000570704,0.33095,23.9288,23.9286,27.1858,27.1858
0.00474566,0.682,0,99.9931,1,0.0,5235.99,27.0787,0.000536072,0.33081,24.7502,24.7501,28.07,28.07
0.00473231,0.702,0,99.9929,1,0.0,5235.99,27.977,0.000495716,0.330665,25.5715,25.5713,28.9541,28.9541
0.004718,0.722,0,99.9926,1,0.0,5244.25,28.875,0.000448848,0.330516,26.3925,26.3923,29.8376,29.8376
0.0047037,0.742,0,99.9924,1,0.0,5440.04,29.7737,0.000388239,0.330363,27.2138,27.2136,30.931,30.931
0.00468844,0.762,0,99.9921,1,0.0,5727.79,30.6789,0.000264762,0.330205,28.0398,28.0395,32.5407,32.5407
0.00467175,0.782,0,99.9918,1,0.0,6144.83,31.5957,2.11664e-05,0.330043,28.8757,28.8752,34.8732,34.8732
0.00465315,0.802,0,99.9914,1,0.0,6760.15,32.5256,-0.000386895,0.329876,29.7233,29.7225,38.3106,38.3106
0.00463265,0.822,0,99.991,1,0.0,7687.8,33.4675,-0.000991835,0.329705,30.5818,30.5807,43.4883,43.4883
0.00460881,0.842,0,99.9903,1,0.0,9100.03,34.4229,-0.00181199,0.329529,31.4516,31.4497,51.3695,51.3695
0.00458115,0.862,0,99.9894,1,0.0,10943.6,35.4009,-0.00284369,0.329348,32.3396,32.337,61.8361,61.8361
0.00454968,0.882,0,99.9884,1,0.0,12729.2,36.4118,-0.00405251,0.329161,33.2556,33.2523,72.0325,72.0325
0.00451392,0.902,0,99.9872,1,0.0,14490.1,37.4598,-0.00541078,0.328969,34.2039,34.1999,82.0616,82.0616
0.00447338,0.922,0,99.9858,1,0.0,16290.1,38.5359,-0.00692186,0.328773,35.1814,35.1766,92.2977,92.2977
0.00442808,0.942,0,99.9842,1,0.0,18148.9,39.6191,-0.00858727,0.32857,36.1678,36.1619,102.883,102.883
0.00437802,0.962,0,99.9826,1,0.0,19302.1,40.707,-0.0104078,0.328362,37.1596,37.1527,111.227,111.235
0.0043227,0.982,0,99.9816,1,0.0,19503.4,41.7975,-0.0123677,0.32815,38.1553,38.147,111.3,111.3
0.00425547,1.004,0,99.9805,1,0.0,19558.2,42.9982,-0.0146704,0.327911,39.2532,39.2433,109.735,109.749
0.00418871,1.024,0,99.9795,1,0.0,19611.6,44.0898,-0.0168955,0.327688,40.2522,40.2409,110.054,110.067
0.00411623,1.044,0,99.9784,1,0.0,19665.7,45.1816,-0.019243,0.327462,41.2512,41.2385,110.386,110.397
0.00403803,1.064,0,99.9774,1,0.0,19717.1,46.2739,-0.0217201,0.327231,42.2503,42.2362,110.734,110.744
0.00395411,1.084,0,99.9763,1,0.0,19754.2,47.3675,-0.0243396,0.326997,43.2502,43.2345,111.125,111.131
